docid;comment;label
108192;කවුරු මොනවා කිව්වත් මම නම් අවංකවම ප්‍රීති වෙනවා;POSITIVE
108192;රටේ ජනතාව ජීවිතේ ගැටගහගන්න අපමණ දුක් විදිනකොට රටේ ආර්ථිකය හොදයි කියන්නෙ කොහොමද?;NEGATIVE
108192;ආර්ථිකය හොඳයි වාර්ෂික වාර්තාවලට විතරක්. ප්‍රයෝගික ආර්ථිකය තියෙන මට්ටම ගැන අමුතුවෙන් කියන්න අවශ්‍ය නැනේ. දැන් ජනතාවට ජීවිතය ගැටගහ ගන්නේකත් අමාරුවෙන්.;NEGATIVE
108192;වාර්තාවලට අනුව ආර්ථික වර්දනයක් සිදුවෙලා නම් ඇයි අපට ජීවත් වෙන්න මෙපමණ කරදර .;NEGATIVE
108192;ලොකු ලොක්කො නම් සංවර්ධනය වෙනවා, ජනතාව හිගාකනවා;NEGATIVE
108192;සාමාන්‍ය මිනිස්සුන්ට ජීවත් වෙන්න විදිහක් නැහැ. බඩුමිල අහස උසට.;NEGATIVE
108192;කෙහෙම්මල් ආර්ථික කතාවක් එලියට දැම්මට පස්සේ තමයි, විදුලි බිල අමු අමුවේම වැඩිකළේ. මීට පස්සේ ඔය මගුල් වාර්තාව එලියට දාන්න ඕනේ නැහැ. තේරුනාද?;NEGATIVE
108192;දුම්රිය හරහා පාලමක් දාන්න වත්කමක් නැති රටක්.( බේරුවල සිද්ධිය) නමුත් ඇමති, මන්ත්‍රීලා හොදට ජීවත් වෙනවා.;NEGATIVE
108192;ලංකාවේ අපිට හොඳයි. අපි කාටවත් ණයත් නැහැ. බයත් නැහැ. ලංකාව දැන් දියුණුයි. සංචාරකයෝ පිරිලා, ඇගේ හැප්පෙන ගානට. අනිත්වා අපිට වැඩක් නැහැ.;POSITIVE
108192;දේශපාලකයන්ගේ ආර්ථිකයට හොදයි නම් තමයි.;POSITIVE
108192;රටක ආර්ථිකය මනින සම්මත ක්‍රම තියෙනවා. උදාහරණ විදියට, දල දේශිය නිෂ්පාදනය,දල දේශිය ආදායම, ඒක පුද්ගල ආදායම වගෙ දේවල්. ලෝකයෙ ධනවත්ම ආර්ථිකය තියෙන්නෙ ඇමෙරිකාවට. අපි ඉන්නෙ 70 වැනි ස්ථානයෙ. වසර 2001 ට පෙර ලංකාවෙ ආදායම් ඩොලර් 1000 ට අඩුයි.;NEGATIVE
108192;එන්න එන්න හැම අතින්ම අපිට පහර වදිනවා. දැන් කළුවරේ ඉන්නත් වෙයි ඉස්සරහට.;NEGATIVE
108684;හරිම ආඩම්බරයි අපේකම ගැන.;POSITIVE
108684;බොහොම සන්තෝෂයි;POSITIVE
108684;හොඳ වැඩක්. නියම වුවමනාවක් ඇති අය ඉන්නවා පේනවා;POSITIVE
108684;ඕස්ට්‍රේලියාවෙ තියන ලොකුම අවුරුදු උත්සවය මේක.;POSITIVE
108684;ඕස්ට්‍රේලියාවට කොහෙද සංස්කෘතියක් තියෙන්නේ? සංස්කෘතිය ස්ථාපිත වෙන්න සෑහෙන කාලයක් යනවා.;NEGATIVE
108684;මට දුකයි මේ ප්‍රතිචාර දැක්කම .;NEGATIVE
108684;මේක සංවිධානය කළේ රට ගැන ආදරයක් ඇති අය. සංවිධායකයන්ට අපි ගරු කළ යුතුයි. හීනමානය අයින් කර ගනිමු!;POSITIVE
113922;සිවුපාවන්ට තියෙන මොලය අපේ රටේ මිනිස්සුන්ට නැති එකයි දුක.;NEGATIVE
113922;අපේ පොලෝසියේ අයත් මේ වගේම කරයි නේද ?;POSITIVE
113922;හරිම ආඩම්බරයි. ජර්මනියේ සාමාන්‍ය ගෙවල් වල ඉන්න බල්ලන්වත් ඉස්කොලෝ අරන් ගිහින් උගන්වනවා. මෙහෙ පොලිස් බල්ලන් විශ්‍රාම ගියාම උන් ට විශ්‍රාම වැටුප වගේම එයාලව තව දුරටත් බලා ගන්න කෙනා එක්ක විදෙස් රටවලට නිවාඩු පවා එක්ක යනවා .;POSITIVE
113922;ගොඩක් ලස්සනයි.හොදට පුහුණු කරවලා.පුහුණු කරවපු කට්ටියට බොහොම ස්තූතියි;POSITIVE
113922;හොදයි;POSITIVE
113922;හරිම සුන්දරයි;POSITIVE
113922;අති විශිෂ්ටයි...! අති විශිෂ්ටයි...! එක වැකියකින් ලියා නිම කරන්න බැරි දරැනූ ගණයේ අපරාද වෙන මේ යූගයේ මිනිසූන් තූල ඇති තිරිසන් ගතිපැවතූම් විදහාපාම්න් අනූකම්පාව ගෑවිලාවත් නොතිබෙන මේ සමාජයේ, මේ තිරිසනූන් තිරිසන් සත්තූ උවත් මනූෂ්‍යයට වඩා උසස්.;POSITIVE
113922;ඇස වසා තරාදිය දුන්නා නම් නීතියට යුක්තියට කිරයි අපූරුවට.;POSITIVE
113922;නීතියක්, චාරයක්, යුක්තියක්, අයුක්තියක් නැති රටට මොන බල්ලෝද?;NEGATIVE
113922;නුවර පොලිස් බල්ලොත් වැඩකාරයෝ. අපරාධ මර්දනයට මේ අය යොදාගන්න බලන්න;POSITIVE
113922;නියම රංගනය අරිම අපුරු දර්ශනයක් ජනතා මුදල් කාබාසිනියා නොකර හරි ලස්සනට කරලා තිබෙනවා.;POSITIVE
113922;පොලිසියේ රාජකාරිය මේ සතුන් අකුරටම කරයි, ජරාව කන්නේ නැති නිසා.;POSITIVE
113922;හරිම ලස්සන සංදර්ශනයක්. මගේ ඩොබමන් ජෝඩුවක් ඉන්නවා. එයාලා හරිම කැමතියි කකුල් දෙකෙන් ඇවිදින්න. පොලිසියේ මහත්වරුන්ට වැඩිය මේ සතුන් රාජකාරිය අකුරටම කරනවා ඇති.;POSITIVE
113922;හරිම ශ්‍රේෂ්ඨ බල්ලෝ. අනේ මේ අයට මිනිස් ගති ගුණ පුරුදු වෙන්න දෙන්න එපා.;POSITIVE
113922;අර පොලීසියේ කොඩියත් මේ අය ලවා ඉදිරියට උස්සන්න පුරුදු කළ එක හොදා.;POSITIVE
113922;තව ටිකක් පුරුදු කරලා පාලන කටයුතුත් බාර දෙන්න. මිනිස්සුන්ට වැඩිය හොදට කරයි.;POSITIVE
113922;පොලිසියත් බල්ලන්ගේ සෙල්ලම් පෙන්නමින් මිනිස්සුන්ට් කොකා පෙන්නනවා.;NEGATIVE
113922;හරිම ශ්‍රේෂ්ඨ බල්ලෝ. අනේ මේ අයට අපේ අයගේ ගති ගුණ පුරුදු වෙන්න දෙන්න එපා.;POSITIVE
113922;සතුන් උනත් කොයි තරම් විනයකින් යුතුයිද? අපේ මිනිසුන්ට වඩා..;POSITIVE
113922;හරිම ලස්සනයි. පුදුම හිතෙනවා.;POSITIVE
113922;හරිම ලස්සන දසුන් පෙළක් මේ අය පුරුදුකරන්න පොලිස් e නිලදාරීන් කොතරම් මහන්සි වෙනවද කියා මම සියසින් දැක තිබෙනවා . ස්තුතියි මහත්වරුනි.;POSITIVE
113922;අනේ තව පින්තුර ටිකක් එකතු කරන්න උන් මිනිසුන්ට විඩිය හොඳයි;POSITIVE
113922;අපේ ගෙදර ඩෝග්වත් පුලුවන් නම් අරන් යන්න. පින් සිද්ධ වෙයි;POSITIVE
114780;ඇත්තටම රජ කාලෙට ගිය වගේ දැනුනා හරිම චමත්කාරයි.;POSITIVE
