,Word,Coefficient
6541,නොවන,0.2683878099578402
6230,නින්ද,0.2679139750513732
188,අගෙයි,0.2673473171296894
5455,දීර්ඝායු,0.2672966377954952
5548,දුවයි,0.26726763872948506
1127,ආදරේ,0.2667042965857171
1321,ඇතිවෙන්න,0.26669122372687126
3282,කිරීමක්,0.26665222585821025
12187,සියල්ල,0.2666099704215847
3563,කොයි,0.2660809553790944
8199,බැලිය,0.26538105707680265
9620,යුතුමයි,0.26538105707680265
7423,පින්වන්ත,0.2653082120266911
1421,ඇරිලා,0.2652161073760281
3073,කාලයක්,0.2648910056990637
2363,ඔයා,0.2647174952029477
9904,රිච්මන්ඩ්,0.26438103723685796
10479,වරයකු,0.26438103723685796
1028,අැටඹ,0.2642704016954634
8871,මාදං,0.2642704016954634
11280,වෙරලු,0.2642704016954634
12793,හිඔුටු,0.2642704016954634
4538,ටෙලි,0.26361756839878653
9269,මෙයාව,0.26348538429960383
1243,ආස,0.2631020709513592
10009,ලංකාවයි,0.26309654210041755
3672,ගණයේ,0.26302067941634105
10188,ලින්,0.26288408996073936
4929,තුරන්,0.262865380969572
12764,හැමෝගෙම,0.26265722085400844
12377,සෙනෙහස,0.26234552458782506
1017,අළෙවිය,0.26220704570485853
5019,දකින්නට,0.26220704570485853
5167,දසුනකි,0.26220704570485853
6537,නොලැබෙන,0.26220704570485853
11615,සපත්තු,0.26220704570485853
3434,කෙනෙක්ගේ,0.26207108940348983
8504,මං,0.26202763267949847
9239,මෙතෙක්,0.26195572685009266
2119,එපාවෙන්නේ,0.2618354770339616
3976,ගිරාගේ,0.2618354770339616
6082,නාලිකාවක්,0.2618354770339616
7724,පෙන්නන්නේ,0.2618354770339616
8203,බැලුවත්,0.2618354770339616
8959,මැතිවරණයකදීම,0.2618354770339616
12067,සිකුරු,0.2618354770339616
6328,නිවාස,0.2613853938910488
5739,දෙවියෙක්,0.2608829920875565
413,අනාත,0.2602557197511012
729,අයින්කරලා,0.2602557197511012
3778,ගලල,0.2602557197511012
4905,තුන්කල්,0.2602557197511012
6917,පහත,0.2602557197511012
7275,පැත්තේම,0.2602557197511012
7309,පැල්පත්,0.2602557197511012
10261,ලොකුදෙයක්,0.2602557197511012
2034,එක්කෙනාට,0.25998572859112873
12185,සියයම,0.25998572859112873
696,අයකුට,0.25997097670864183
652,අම්මාට,0.2598294152568331
9625,යුද,0.2593475788339872
6318,නිවන්සුව,0.259113649634965
8305,බුද්ධිමතා,0.2585879670717557
9682,රංජිත්,0.2585879670717557
8555,මඩි,0.2585709137737064
9475,යටි,0.2585709137737064
11989,සැබෑ,0.2585697920770118
2894,කවුරුහරි,0.25851417731517456
2449,ඕනේ,0.25832482152818703
11458,සංචාරකයෝ,0.2582965701271218
11994,සැම,0.2582174966423606
7473,පිරිස,0.25790355869433373
3697,ගතිගුණ,0.25773343689822326
3479,කෙසේ,0.2575723910670035
13037,හොදා,0.2574762932772806
4375,ජයශ්‍රී,0.25740049183897257
2686,කරගත,0.2561344769675014
4120,ගොඩ,0.2559971883778842
699,අයගේ,0.25592327226204303
9685,රකිත්වා,0.25554704262744343
11165,වීරවරයන්,0.25554704262744343
4653,තරමේ,0.25533114507869076
10126,ලාංකීකයන්,0.25521410436481046
11540,සතාට,0.25499882023872156
10841,වෑහෙන,0.2545081080641174
2212,එහි,0.25450778753293685
1223,ආවිට,0.25423529758733737
53,20ක්,0.2539394149577321
7143,පාටයි,0.25361119505231394
415,අනාථ,0.25348237760936787
1813,උතුරේ,0.25346284540050046
6796,පරිත්‍යාගයෙන්,0.2529445737918171
6066,නාමය,0.2528421111295082
4101,ගෙවල්,0.25251706671379825
8660,මනුස්සයෙක්,0.2524120946220517
7956,බබා,0.2522863959774977
7561,පිළිවෙල,0.2521190301834235
3475,කෙලින්,0.25209578959178336
12591,හයියක්,0.2520458406796866
10005,ලංකාවටම,0.2513166541592565
1799,උත්සාහ,0.25079589009954395
143,you,0.25075600649652857
5500,දුන්නු,0.2505492540128156
9097,මිනිහාගෙන්,0.2505492540128156
9098,මිනිහාට,0.2505492540128156
3490,කේක්,0.25012981450038063
2580,කතුන්,0.24995019354672945
6461,නොකිව්වට,0.24995019354672945
7104,ප්‍රසිද්දියේ,0.24995019354672945
5408,දිරිය,0.24974607540712832
7712,පූජිත,0.24965370701096984
12550,හපනා,0.24965370701096984
1473,ඇහුවේ,0.24953750743224906
6130,නැතිතරම්,0.24953750743224906
7713,පූර්ණ,0.24953750743224906
1436,ඇවිදගෙන,0.24921055843182907
3337,කීපදෙනාගෙන්,0.24921055843182907
4486,ජෙනරාල්ලා,0.24921055843182907
10602,වළල්ලේ,0.24921055843182907
10577,වහන්සේගේ,0.24856883985072484
1166,ආයු,0.2484794527106248
10561,වසරක්,0.24820250772575117
4533,ටියුබ්,0.24815225514028302
9600,යු,0.24815225514028302
8509,මංගල්‍යයක්,0.24740160830740082
12475,හජ්,0.24740160830740082
12818,හිටි,0.24735038879194549
1959,උසටත්,0.24714646984903083
4006,ගුණදහම්,0.24714646984903083
7551,පිළිම,0.24714646984903083
8451,බෞද්ධයන්ගේ,0.24714646984903083
10729,වැඩ්වේවා,0.24714646984903083
10345,වගේම,0.24672724556468745
12721,හැදුව,0.2465231776104704
429,අනිවර්යෙන්ම,0.24638524540788762
8717,මල්ලි,0.24626159659138835
8131,බාලගිරිදෝසය,0.24496153506141702
12022,සැලසුම්,0.24488498667640166
5252,දැක්කම,0.24485820093362917
9022,මිතුර,0.244561458723717
8873,මාධ්‍ය,0.24410001768597858
4352,ජපන්,0.24407543199400988
5208,දානවලු,0.24407543199400988
9407,මොනෝ,0.24407543199400988
12611,හරිනේ,0.24407543199400988
176,අගනෙයි,0.2439411724697212
9762,රටෙන්,0.2438677801425922
1184,ආරංචියක්,0.24369144731484912
849,අවම,0.24361112602232227
1186,ආරක්ෂක,0.24338650048130892
3777,ගලනවා,0.24320351718006591
11110,විසදුම,0.24316784875818384
11647,සමදරා,0.24275942842454004
3094,කාලෙකට,0.24256051030326015
2573,කතාවනම්,0.2415357692348213
7119,ප්‍රාර්ථනාව,0.24126144099564742
12378,සෙනෙහසක,0.2407045519564749
10482,වර්ග,0.2399803875700946
3614,කොළඹ,0.23978211816913506
3736,ගමටම,0.23971052757819927
4724,තාත්තට,0.23962445177816627
10685,වැටළීම්,0.2394580435539005
12028,සැලෙන්නෑ,0.2392298948217434
11888,ස්පා,0.2392276547848704
7349,පිංසිද්දවෙන්න,0.23910048609976522
8245,බිරිදව,0.23910048609976522
8786,මහත්මයට,0.23910048609976522
10548,වශියක,0.23910048609976522
12582,හමුවුනා,0.23910048609976522
4984,තොරතුරු,0.23884187297128648
1500,ඉගෙනගෙන,0.2386772815600346
5287,දැන්මම,0.23832459412803067
6282,නිර්මාණ,0.2377664094675996
1724,ඉහලින්,0.23771084657315814
2993,කාගෙන්වත්,0.23771084657315814
13048,හොඳද,0.23771084657315814
8239,බිම්,0.237436202164689
9575,යාමට,0.23724029693018547
5003,දක්ෂ,0.23716995026887702
2591,කදු,0.23712499998056483
3430,කෙනාට,0.2370542887131979
563,අපිත්,0.23697191661413528
12589,හයි,0.23662200680920706
5214,දාන්නකෝ,0.23602719278885217
7837,පොතේ,0.23602719278885217
6884,පවුල,0.2359320612049526
12972,හෘදයාංගම,0.23550735622219074
11468,සංවර්දන,0.2354416040160192
3766,ගරු,0.23537686395680946
6398,නුවනින්,0.23519505546068084
7442,පියාගේ,0.23519505546068084
8367,බේබදු,0.23519505546068084
3784,ගල්ගමුව,0.23450995955855594
6903,පසු,0.23444626782645178
3676,ගත,0.2343853023391541
10580,වහන්සේලා,0.23398574171532985
11132,විසින්,0.23393820868276224
11805,සසර,0.23376537635784095
5724,දෙවිදු,0.2335080024732248
5917,නග්ගල,0.23340238367312632
9250,මෙම,0.23305365619923418
3059,කාරුණික,0.23291822540183105
10062,ලන්ඩනයේ,0.23273505652315135
5626,දෙනා,0.2318043343876152
3592,කොස්,0.23178348444716637
3303,කිව්වේ,0.23103230494000257
1961,උසස්,0.23097571583576518
11929,සාධාරණයක්,0.23059628090611264
5098,දඹුලු,0.23052782666110472
5738,දෙවියාට,0.23052782666110472
404,අනාගතයක්,0.2301140675727944
1299,ඇතිකළ,0.22988391339873032
9818,රසායනාගාර,0.22988391339873032
9988,රෝහලකම,0.22988391339873032
6041,නළු,0.22959500472085737
6314,නිලියන්,0.22959500472085737
3740,ගමනක්,0.22941373072334756
10296,ලෝබයි,0.22926889377315124
12522,හදාගන,0.22926889377315124
9621,යුතුය,0.22921576971625404
4954,තේරුම්,0.2291080154305934
11830,සහභාගී,0.2288536806779045
3812,ගහක්,0.22882703767438034
4563,ණයගැතියි,0.22872369029156578
6074,නායකයාණෙනි,0.22872369029156578
9635,යුද්ධයට,0.22872369029156578
558,අපිට,0.22846818988084028
7454,පිරිනමමි,0.22822301297873554
2196,එස්,0.2281805205770415
2198,එසැණ,0.22813465976847386
4219,චරිතයක්,0.22788167475650686
2789,කරුණක්,0.22777443372762862
11694,සම්බන්ධව,0.2276737536470147
10881,විටම,0.22754747316793295
4277,චෛත්‍ය,0.22710887507343078
867,අවස්තාවල,0.22693515044025078
7784,පෙරහැරවල්වල,0.22693515044025078
7872,පොලීසියට,0.2268300386882668
8785,මහත්මයගේ,0.2268300386882668
1630,ඉපදීමට,0.22651523805348805
12258,සුගතියේ,0.22651523805348805
13017,හේතුවේවා,0.22651523805348805
717,අයිතිකරු,0.22633950664520744
4045,ගෙඩියේ,0.22633950664520744
4713,තාක්,0.22633950664520744
5449,දීය,0.22633950664520744
6214,නිදහසක්,0.22633950664520744
12453,සොරාගත්,0.22633950664520744
11175,වුණා,0.2263011609373208
6600,පක්ෂයටද,0.2258750517645853
12318,සුභුපතුමි,0.2258750517645853
13164,‍,0.22576715232179007
1533,ඉතිරි,0.22575263938602536
5313,දැම්මොත්,0.2251446612134864
6409,නෙත්,0.22513178970474723
4605,තබනවා,0.22488147189241778
8844,මහේස්ත්‍රාත්තුමිය,0.22480680374943046
12101,සිතකින්,0.22480680374943046
1673,ඉල්ලීම්,0.22476806782005074
12728,හැදුවොත්,0.2243563673038455
9535,යවමු,0.22433384197392403
10153,ලැබුණු,0.22424081734282617
8708,මරුනේ,0.2241380855149436
9943,රුසෙල්,0.22368999303038073
10367,වටී,0.22363420409270363
1636,ඉපදේවා,0.2235761675133629
10546,වශයෙන්,0.22354502770531443
11386,ශාන්ත,0.22354350825234998
904,අවුරුදු,0.2231554183505153
1295,ඇති,0.22314135900422272
7414,පින්කළ,0.22252127664060123
2160,එලම,0.22237610842455116
4257,චීනා,0.22237610842455116
5885,ධර්මයට,0.22229057151222792
7308,පැල,0.22225495880085344
9906,රිටිගල,0.22225495880085344
1280,ඇත්තටම,0.22222485156405383
2581,කතුවරයා,0.22202545348846456
6203,නිකුත්,0.22202545348846456
7834,පොතක්,0.22202545348846456
6329,නිවැරදි,0.2219917594260939
6145,නැතිවෙලා,0.2218450989574944
1561,ඉදිරියටම,0.22182490586418413
11558,සතුටුය,0.2217830662735268
12805,හිඟාකෑමත්,0.2215305031923562
742,අයෙක්,0.22139963072271188
10652,වාසනාවන්ත,0.22121039778440177
2060,එජාපයේ,0.2211664576077517
11886,ස්ථිරයි,0.2211664576077517
5631,දෙනාටම,0.2199529408342301
11869,ස්තුතිවන්ත,0.21993475831492654
11265,වෙනුවට,0.21971786997785533
1807,උතුම්ද?,0.21921358032016305
4726,තාත්තයි,0.21921358032016305
6707,පන,0.2192023648758987
8783,මහත්මය,0.2189203141876569
5553,දුවෙක්,0.21872050519926328
9913,රියදුරන්ට,0.21835139204021115
3599,කොහෙත්,0.21808422378076403
7951,බඳිනවලුනේ,0.21808422378076403
5695,දෙයක්නේ,0.21800323792287177
8312,බුදුදහමට,0.2179084065048724
2128,එම්,0.21781646006477487
12645,හාම්පුතාව,0.21760481140367222
10818,වැවෙනවා,0.21753731472318552
2020,එකමුතුව,0.21751413099294312
9613,යුතු,0.21749211385405748
9719,රජයේ,0.21745749427922328
6936,පහළ,0.21734851402198552
3548,කොපමණ,0.2169584385175369
11172,වුණ,0.21688064560762443
11123,විස්තරයක්,0.21683424719053276
3231,කියලයි,0.21664380076390338
11834,සහය,0.2165503862472343
1253,ආහාර,0.2163754969693352
1914,උපරිමය,0.21636535681827068
7549,පිළිබිබු,0.21636535681827068
2551,කතරගම,0.21583146446590656
2795,කරුණාව,0.2156175389217533
3585,කොල්ලෙක්,0.215612570162417
